Pressure_psia,Temperature_F,Temperature_K,Pressure_MPa,Gas_SG,CO2_fraction,N2_fraction,Viscosity_cp,Density_kg_m3,Gas_Type
7251.9,476.3,520.0,50,0.9672,0.0,1.0,0.033586,252.89,Nitrogen
7251.9,512.3,540.0,50,0.9672,0.0,1.0,0.033939,244.68,Nitrogen
7251.9,548.3,560.0,50,0.9672,0.0,1.0,0.034312,237.03,Nitrogen
7251.9,584.3,580.0,50,0.9672,0.0,1.0,0.034703,229.88,Nitrogen
7251.9,620.3,600.0,50,0.9672,0.0,1.0,0.035107,223.19,Nitrogen
7251.9,656.3,620.0,50,0.9672,0.0,1.0,0.035523,216.9,Nitrogen
7251.9,692.3,640.0,50,0.9672,0.0,1.0,0.035949,210.99,Nitrogen
7251.9,728.3,660.0,50,0.9672,0.0,1.0,0.036383,205.42,Nitrogen
7251.9,764.3,680.0,50,0.9672,0.0,1.0,0.036823,200.15,Nitrogen
7251.9,800.3,700.0,50,0.9672,0.0,1.0,0.037268,195.17,Nitrogen
7977.1,80.3,300.0,55,0.9672,0.0,1.0,0.036339,433.97,Nitrogen
7977.1,116.3,320.0,55,0.9672,0.0,1.0,0.035216,410.98,Nitrogen
7977.1,152.3,340.0,55,0.9672,0.0,1.0,0.034443,390.32,Nitrogen
7977.1,188.3,360.0,55,0.9672,0.0,1.0,0.033936,371.71,Nitrogen
7977.1,224.3,380.0,55,0.9672,0.0,1.0,0.033633,354.88,Nitrogen
7977.1,260.3,400.0,55,0.9672,0.0,1.0,0.033486,339.6,Nitrogen
7977.1,296.3,420.0,55,0.9672,0.0,1.0,0.033459,325.68,Nitrogen
7977.1,332.3,440.0,55,0.9672,0.0,1.0,0.033527,312.94,Nitrogen
7977.1,368.3,460.0,55,0.9672,0.0,1.0,0.033667,301.24,Nitrogen
7977.1,404.3,480.0,55,0.9672,0.0,1.0,0.033866,290.46,Nitrogen
7977.1,440.3,500.0,55,0.9672,0.0,1.0,0.034111,280.49,Nitrogen
7977.1,476.3,520.0,55,0.9672,0.0,1.0,0.034394,271.24,Nitrogen
7977.1,512.3,540.0,55,0.9672,0.0,1.0,0.034707,262.63,Nitrogen
7977.1,548.3,560.0,55,0.9672,0.0,1.0,0.035044,254.59,Nitrogen
7977.1,584.3,580.0,55,0.9672,0.0,1.0,0.035402,247.08,Nitrogen
7977.1,620.3,600.0,55,0.9672,0.0,1.0,0.035777,240.03,Nitrogen
7977.1,656.3,620.0,55,0.9672,0.0,1.0,0.036166,233.41,Nitrogen
7977.1,692.3,640.0,55,0.9672,0.0,1.0,0.036566,227.17,Nitrogen
7977.1,728.3,660.0,55,0.9672,0.0,1.0,0.036976,221.28,Nitrogen
7977.1,764.3,680.0,55,0.9672,0.0,1.0,0.037394,215.71,Nitrogen
7977.1,800.3,700.0,55,0.9672,0.0,1.0,0.037819,210.44,Nitrogen
8702.3,80.3,300.0,60,0.9672,0.0,1.0,0.038225,454.23,Nitrogen
8702.3,116.3,320.0,60,0.9672,0.0,1.0,0.036933,431.28,Nitrogen
8702.3,152.3,340.0,60,0.9672,0.0,1.0,0.036006,410.53,Nitrogen
8702.3,188.3,360.0,60,0.9672,0.0,1.0,0.035362,391.73,Nitrogen
8702.3,224.3,380.0,60,0.9672,0.0,1.0,0.034939,374.64,Nitrogen
8702.3,260.3,400.0,60,0.9672,0.0,1.0,0.034689,359.06,Nitrogen
8702.3,296.3,420.0,60,0.9672,0.0,1.0,0.034572,344.81,Nitrogen
8702.3,332.3,440.0,60,0.9672,0.0,1.0,0.034562,331.72,Nitrogen
8702.3,368.3,460.0,60,0.9672,0.0,1.0,0.034635,319.67,Nitrogen
8702.3,404.3,480.0,60,0.9672,0.0,1.0,0.034775,308.53,Nitrogen
8702.3,440.3,500.0,60,0.9672,0.0,1.0,0.034969,298.21,Nitrogen
8702.3,476.3,520.0,60,0.9672,0.0,1.0,0.035206,288.61,Nitrogen
8702.3,512.3,540.0,60,0.9672,0.0,1.0,0.035478,279.66,Nitrogen
8702.3,548.3,560.0,60,0.9672,0.0,1.0,0.03578,271.3,Nitrogen
8702.3,584.3,580.0,60,0.9672,0.0,1.0,0.036104,263.46,Nitrogen
8702.3,620.3,600.0,60,0.9672,0.0,1.0,0.036449,256.1,Nitrogen
8702.3,656.3,620.0,60,0.9672,0.0,1.0,0.03681,249.18,Nitrogen
8702.3,692.3,640.0,60,0.9672,0.0,1.0,0.037185,242.64,Nitrogen
8702.3,728.3,660.0,60,0.9672,0.0,1.0,0.037572,236.47,Nitrogen
8702.3,764.3,680.0,60,0.9672,0.0,1.0,0.037969,230.63,Nitrogen
8702.3,800.3,700.0,60,0.9672,0.0,1.0,0.038373,225.09,Nitrogen
9427.5,80.3,300.0,65,0.9672,0.0,1.0,0.040082,472.79,Nitrogen
9427.5,116.3,320.0,65,0.9672,0.0,1.0,0.038635,449.96,Nitrogen
9427.5,152.3,340.0,65,0.9672,0.0,1.0,0.037565,429.2,Nitrogen
9427.5,188.3,360.0,65,0.9672,0.0,1.0,0.036792,410.29,Nitrogen
9427.5,224.3,380.0,65,0.9672,0.0,1.0,0.036254,393.04,Nitrogen
9427.5,260.3,400.0,65,0.9672,0.0,1.0,0.035901,377.24,Nitrogen
9427.5,296.3,420.0,65,0.9672,0.0,1.0,0.035695,362.74,Nitrogen
9427.5,332.3,440.0,65,0.9672,0.0,1.0,0.035607,349.38,Nitrogen
9427.5,368.3,460.0,65,0.9672,0.0,1.0,0.035612,337.04,Nitrogen
9427.5,404.3,480.0,65,0.9672,0.0,1.0,0.035692,325.61,Nitrogen
9427.5,440.3,500.0,65,0.9672,0.0,1.0,0.035833,314.99,Nitrogen
9427.5,476.3,520.0,65,0.9672,0.0,1.0,0.036023,305.09,Nitrogen
9427.5,512.3,540.0,65,0.9672,0.0,1.0,0.036254,295.85,Nitrogen
9427.5,548.3,560.0,65,0.9672,0.0,1.0,0.036518,287.2,Nitrogen
9427.5,584.3,580.0,65,0.9672,0.0,1.0,0.036809,279.08,Nitrogen
9427.5,620.3,600.0,65,0.9672,0.0,1.0,0.037124,271.45,Nitrogen
9427.5,656.3,620.0,65,0.9672,0.0,1.0,0.037457,264.25,Nitrogen
9427.5,692.3,640.0,65,0.9672,0.0,1.0,0.037807,257.46,Nitrogen
9427.5,728.3,660.0,65,0.9672,0.0,1.0,0.03817,251.03,Nitrogen
9427.5,764.3,680.0,65,0.9672,0.0,1.0,0.038545,244.95,Nitrogen
9427.5,800.3,700.0,65,0.9672,0.0,1.0,0.038929,239.17,Nitrogen
10152.7,80.3,300.0,70,0.9672,0.0,1.0,0.041907,489.9,Nitrogen
10152.7,116.3,320.0,70,0.9672,0.0,1.0,0.040317,467.23,Nitrogen
10152.7,152.3,340.0,70,0.9672,0.0,1.0,0.039115,446.52,Nitrogen
10152.7,188.3,360.0,70,0.9672,0.0,1.0,0.038221,427.58,Nitrogen
10152.7,224.3,380.0,70,0.9672,0.0,1.0,0.037572,410.22,Nitrogen
10152.7,260.3,400.0,70,0.9672,0.0,1.0,0.037121,394.27,Nitrogen
10152.7,296.3,420.0,70,0.9672,0.0,1.0,0.036827,379.58,Nitrogen
10152.7,332.3,440.0,70,0.9672,0.0,1.0,0.03666,366.01,Nitrogen
10152.7,368.3,460.0,70,0.9672,0.0,1.0,0.036597,353.44,Nitrogen
10152.7,404.3,480.0,70,0.9672,0.0,1.0,0.036616,341.77,Nitrogen
10152.7,440.3,500.0,70,0.9672,0.0,1.0,0.036703,330.9,Nitrogen
10152.7,476.3,520.0,70,0.9672,0.0,1.0,0.036846,320.75,Nitrogen
10152.7,512.3,540.0,70,0.9672,0.0,1.0,0.037034,311.26,Nitrogen
10152.7,548.3,560.0,70,0.9672,0.0,1.0,0.03726,302.36,Nitrogen
10152.7,584.3,580.0,70,0.9672,0.0,1.0,0.037517,293.99,Nitrogen
10152.7,620.3,600.0,70,0.9672,0.0,1.0,0.037801,286.12,Nitrogen
10152.7,656.3,620.0,70,0.9672,0.0,1.0,0.038106,278.68,Nitrogen
10152.7,692.3,640.0,70,0.9672,0.0,1.0,0.03843,271.66,Nitrogen
10152.7,728.3,660.0,70,0.9672,0.0,1.0,0.03877,265.0,Nitrogen
10152.7,764.3,680.0,70,0.9672,0.0,1.0,0.039123,258.69,Nitrogen
10152.7,800.3,700.0,70,0.9672,0.0,1.0,0.039487,252.7,Nitrogen
10877.9,80.3,300.0,75,0.9672,0.0,1.0,0.043699,505.74,Nitrogen
10877.9,116.3,320.0,75,0.9672,0.0,1.0,0.041977,483.27,Nitrogen
10877.9,152.3,340.0,75,0.9672,0.0,1.0,0.040651,462.66,Nitrogen
10877.9,188.3,360.0,75,0.9672,0.0,1.0,0.039643,443.74,Nitrogen
10877.9,224.3,380.0,75,0.9672,0.0,1.0,0.038891,426.33,Nitrogen
10877.9,260.3,400.0,75,0.9672,0.0,1.0,0.038344,410.28,Nitrogen
10877.9,296.3,420.0,75,0.9672,0.0,1.0,0.037965,395.45,Nitrogen
10877.9,332.3,440.0,75,0.9672,0.0,1.0,0.037722,381.71,Nitrogen
10877.9,368.3,460.0,75,0.9672,0.0,1.0,0.037589,368.96,Nitrogen
10877.9,404.3,480.0,75,0.9672,0.0,1.0,0.037548,357.09,Nitrogen
10877.9,440.3,500.0,75,0.9672,0.0,1.0,0.037581,346.01,Nitrogen
10877.9,476.3,520.0,75,0.9672,0.0,1.0,0.037675,335.65,Nitrogen
10877.9,512.3,540.0,75,0.9672,0.0,1.0,0.03782,325.95,Nitrogen
10877.9,548.3,560.0,75,0.9672,0.0,1.0,0.038007,316.83,Nitrogen
10877.9,584.3,580.0,75,0.9672,0.0,1.0,0.038229,308.25,Nitrogen
10877.9,620.3,600.0,75,0.9672,0.0,1.0,0.038481,300.15,Nitrogen
10877.9,656.3,620.0,75,0.9672,0.0,1.0,0.038758,292.51,Nitrogen
10877.9,692.3,640.0,75,0.9672,0.0,1.0,0.039056,285.28,Nitrogen
10877.9,728.3,660.0,75,0.9672,0.0,1.0,0.039371,278.42,Nitrogen
10877.9,764.3,680.0,75,0.9672,0.0,1.0,0.039702,271.91,Nitrogen
10877.9,800.3,700.0,75,0.9672,0.0,1.0,0.040046,265.72,Nitrogen
11603.0,80.3,300.0,80,0.9672,0.0,1.0,0.04546,520.49,Nitrogen
11603.0,116.3,320.0,80,0.9672,0.0,1.0,0.043613,498.24,Nitrogen
11603.0,152.3,340.0,80,0.9672,0.0,1.0,0.042172,477.76,Nitrogen
11603.0,188.3,360.0,80,0.9672,0.0,1.0,0.041057,458.88,Nitrogen
11603.0,224.3,380.0,80,0.9672,0.0,1.0,0.040206,441.46,Nitrogen
11603.0,260.3,400.0,80,0.9672,0.0,1.0,0.039569,425.35,Nitrogen
11603.0,296.3,420.0,80,0.9672,0.0,1.0,0.039107,410.43,Nitrogen
11603.0,332.3,440.0,80,0.9672,0.0,1.0,0.038789,396.57,Nitrogen
11603.0,368.3,460.0,80,0.9672,0.0,1.0,0.038589,383.67,Nitrogen
11603.0,404.3,480.0,80,0.9672,0.0,1.0,0.038486,371.64,Nitrogen
11603.0,440.3,500.0,80,0.9672,0.0,1.0,0.038465,360.39,Nitrogen
11603.0,476.3,520.0,80,0.9672,0.0,1.0,0.03851,349.85,Nitrogen
11603.0,512.3,540.0,80,0.9672,0.0,1.0,0.038611,339.96,Nitrogen
11603.0,548.3,560.0,80,0.9672,0.0,1.0,0.038759,330.65,Nitrogen
11603.0,584.3,580.0,80,0.9672,0.0,1.0,0.038946,321.88,Nitrogen
11603.0,620.3,600.0,80,0.9672,0.0,1.0,0.039165,313.6,Nitrogen
11603.0,656.3,620.0,80,0.9672,0.0,1.0,0.039413,305.77,Nitrogen
11603.0,692.3,640.0,80,0.9672,0.0,1.0,0.039684,298.35,Nitrogen
11603.0,728.3,660.0,80,0.9672,0.0,1.0,0.039975,291.32,Nitrogen
11603.0,764.3,680.0,80,0.9672,0.0,1.0,0.040284,284.63,Nitrogen
11603.0,800.3,700.0,80,0.9672,0.0,1.0,0.040607,278.26,Nitrogen
12328.2,80.3,300.0,85,0.9672,0.0,1.0,0.047192,534.27,Nitrogen
12328.2,116.3,320.0,85,0.9672,0.0,1.0,0.045225,512.25,Nitrogen
12328.2,152.3,340.0,85,0.9672,0.0,1.0,0.043676,491.92,Nitrogen
12328.2,188.3,360.0,85,0.9672,0.0,1.0,0.04246,473.13,Nitrogen
12328.2,224.3,380.0,85,0.9672,0.0,1.0,0.041515,455.73,Nitrogen
12328.2,260.3,400.0,85,0.9672,0.0,1.0,0.040791,439.59,Nitrogen
12328.2,296.3,420.0,85,0.9672,0.0,1.0,0.04025,424.61,Nitrogen
12328.2,332.3,440.0,85,0.9672,0.0,1.0,0.039859,410.65,Nitrogen
12328.2,368.3,460.0,85,0.9672,0.0,1.0,0.039593,397.64,Nitrogen
12328.2,404.3,480.0,85,0.9672,0.0,1.0,0.039431,385.48,Nitrogen
12328.2,440.3,500.0,85,0.9672,0.0,1.0,0.039355,374.09,Nitrogen
12328.2,476.3,520.0,85,0.9672,0.0,1.0,0.039352,363.4,Nitrogen
12328.2,512.3,540.0,85,0.9672,0.0,1.0,0.039408,353.35,Nitrogen
12328.2,548.3,560.0,85,0.9672,0.0,1.0,0.039516,343.89,Nitrogen
12328.2,584.3,580.0,85,0.9672,0.0,1.0,0.039667,334.95,Nitrogen
12328.2,620.3,600.0,85,0.9672,0.0,1.0,0.039854,326.51,Nitrogen
12328.2,656.3,620.0,85,0.9672,0.0,1.0,0.040071,318.51,Nitrogen
12328.2,692.3,640.0,85,0.9672,0.0,1.0,0.040315,310.93,Nitrogen
12328.2,728.3,660.0,85,0.9672,0.0,1.0,0.040582,303.72,Nitrogen
12328.2,764.3,680.0,85,0.9672,0.0,1.0,0.040867,296.87,Nitrogen
12328.2,800.3,700.0,85,0.9672,0.0,1.0,0.041169,290.35,Nitrogen
13053.4,80.3,300.0,90,0.9672,0.0,1.0,0.048897,547.2,Nitrogen
13053.4,116.3,320.0,90,0.9672,0.0,1.0,0.046816,525.43,Nitrogen
13053.4,152.3,340.0,90,0.9672,0.0,1.0,0.045162,505.26,Nitrogen
13053.4,188.3,360.0,90,0.9672,0.0,1.0,0.04385,486.56,Nitrogen
13053.4,224.3,380.0,90,0.9672,0.0,1.0,0.042816,469.21,Nitrogen
13053.4,260.3,400.0,90,0.9672,0.0,1.0,0.04201,453.07,Nitrogen
13053.4,296.3,420.0,90,0.9672,0.0,1.0,0.041393,438.05,Nitrogen
13053.4,332.3,440.0,90,0.9672,0.0,1.0,0.040932,424.04,Nitrogen
13053.4,368.3,460.0,90,0.9672,0.0,1.0,0.040602,410.94,Nitrogen
13053.4,404.3,480.0,90,0.9672,0.0,1.0,0.040381,398.67,Nitrogen
13053.4,440.3,500.0,90,0.9672,0.0,1.0,0.040251,387.17,Nitrogen
13053.4,476.3,520.0,90,0.9672,0.0,1.0,0.040199,376.35,Nitrogen
13053.4,512.3,540.0,90,0.9672,0.0,1.0,0.040211,366.17,Nitrogen
13053.4,548.3,560.0,90,0.9672,0.0,1.0,0.040279,356.56,Nitrogen
13053.4,584.3,580.0,90,0.9672,0.0,1.0,0.040393,347.49,Nitrogen
13053.4,620.3,600.0,90,0.9672,0.0,1.0,0.040547,338.9,Nitrogen
13053.4,656.3,620.0,90,0.9672,0.0,1.0,0.040734,330.75,Nitrogen
13053.4,692.3,640.0,90,0.9672,0.0,1.0,0.04095,323.02,Nitrogen
13053.4,728.3,660.0,90,0.9672,0.0,1.0,0.041191,315.67,Nitrogen
13053.4,764.3,680.0,90,0.9672,0.0,1.0,0.041454,308.68,Nitrogen
13053.4,800.3,700.0,90,0.9672,0.0,1.0,0.041734,302.01,Nitrogen
13778.6,80.3,300.0,95,0.9672,0.0,1.0,0.050578,559.38,Nitrogen
13778.6,116.3,320.0,95,0.9672,0.0,1.0,0.048385,537.85,Nitrogen
13778.6,152.3,340.0,95,0.9672,0.0,1.0,0.046631,517.85,Nitrogen
13778.6,188.3,360.0,95,0.9672,0.0,1.0,0.045227,499.27,Nitrogen
13778.6,224.3,380.0,95,0.9672,0.0,1.0,0.044108,481.98,Nitrogen
13778.6,260.3,400.0,95,0.9672,0.0,1.0,0.043224,465.86,Nitrogen
13778.6,296.3,420.0,95,0.9672,0.0,1.0,0.042533,450.83,Nitrogen
13778.6,332.3,440.0,95,0.9672,0.0,1.0,0.042005,436.77,Nitrogen
13778.6,368.3,460.0,95,0.9672,0.0,1.0,0.041612,423.61,Nitrogen
13778.6,404.3,480.0,95,0.9672,0.0,1.0,0.041334,411.27,Nitrogen
13778.6,440.3,500.0,95,0.9672,0.0,1.0,0.041152,399.67,Nitrogen
13778.6,476.3,520.0,95,0.9672,0.0,1.0,0.041051,388.75,Nitrogen
13778.6,512.3,540.0,95,0.9672,0.0,1.0,0.041019,378.45,Nitrogen
13778.6,548.3,560.0,95,0.9672,0.0,1.0,0.041047,368.73,Nitrogen
13778.6,584.3,580.0,95,0.9672,0.0,1.0,0.041124,359.53,Nitrogen
13778.6,620.3,600.0,95,0.9672,0.0,1.0,0.041244,350.81,Nitrogen
13778.6,656.3,620.0,95,0.9672,0.0,1.0,0.041401,342.54,Nitrogen
13778.6,692.3,640.0,95,0.9672,0.0,1.0,0.041589,334.68,Nitrogen
13778.6,728.3,660.0,95,0.9672,0.0,1.0,0.041805,327.2,Nitrogen
13778.6,764.3,680.0,95,0.9672,0.0,1.0,0.042043,320.07,Nitrogen
13778.6,800.3,700.0,95,0.9672,0.0,1.0,0.042302,313.27,Nitrogen
14503.8,80.3,300.0,100,0.9672,0.0,1.0,0.052238,570.89,Nitrogen
14503.8,116.3,320.0,100,0.9672,0.0,1.0,0.049936,549.59,Nitrogen
14503.8,152.3,340.0,100,0.9672,0.0,1.0,0.048083,529.78,Nitrogen
14503.8,188.3,360.0,100,0.9672,0.0,1.0,0.046591,511.31,Nitrogen
14503.8,224.3,380.0,100,0.9672,0.0,1.0,0.04539,494.1,Nitrogen
14503.8,260.3,400.0,100,0.9672,0.0,1.0,0.04443,478.03,Nitrogen
14503.8,296.3,420.0,100,0.9672,0.0,1.0,0.04367,463.0,Nitrogen
14503.8,332.3,440.0,100,0.9672,0.0,1.0,0.043076,448.92,Nitrogen
14503.8,368.3,460.0,100,0.9672,0.0,1.0,0.042623,435.72,Nitrogen
14503.8,404.3,480.0,100,0.9672,0.0,1.0,0.042289,423.31,Nitrogen
14503.8,440.3,500.0,100,0.9672,0.0,1.0,0.042055,411.64,Nitrogen
14503.8,476.3,520.0,100,0.9672,0.0,1.0,0.041907,400.63,Nitrogen
14503.8,512.3,540.0,100,0.9672,0.0,1.0,0.041832,390.24,Nitrogen
14503.8,548.3,560.0,100,0.9672,0.0,1.0,0.041819,380.41,Nitrogen
14503.8,584.3,580.0,100,0.9672,0.0,1.0,0.04186,371.1,Nitrogen
14503.8,620.3,600.0,100,0.9672,0.0,1.0,0.041946,362.27,Nitrogen
14503.8,656.3,620.0,100,0.9672,0.0,1.0,0.042072,353.89,Nitrogen
14503.8,692.3,640.0,100,0.9672,0.0,1.0,0.042232,345.91,Nitrogen
14503.8,728.3,660.0,100,0.9672,0.0,1.0,0.042421,338.31,Nitrogen
14503.8,764.3,680.0,100,0.9672,0.0,1.0,0.042636,331.07,Nitrogen
14503.8,800.3,700.0,100,0.9672,0.0,1.0,0.042873,324.15,Nitrogen
15954.2,80.3,300.0,110,0.9672,0.0,1.0,0.055508,592.14,Nitrogen
15954.2,116.3,320.0,110,0.9672,0.0,1.0,0.052988,571.32,Nitrogen
15954.2,152.3,340.0,110,0.9672,0.0,1.0,0.050944,551.87,Nitrogen
15954.2,188.3,360.0,110,0.9672,0.0,1.0,0.04928,533.68,Nitrogen
15954.2,224.3,380.0,110,0.9672,0.0,1.0,0.047924,516.64,Nitrogen
15954.2,260.3,400.0,110,0.9672,0.0,1.0,0.046821,500.68,Nitrogen
15954.2,296.3,420.0,110,0.9672,0.0,1.0,0.045928,485.71,Nitrogen
15954.2,332.3,440.0,110,0.9672,0.0,1.0,0.045211,471.63,Nitrogen
15954.2,368.3,460.0,110,0.9672,0.0,1.0,0.044643,458.39,Nitrogen
15954.2,404.3,480.0,110,0.9672,0.0,1.0,0.044202,445.91,Nitrogen
15954.2,440.3,500.0,110,0.9672,0.0,1.0,0.043869,434.13,Nitrogen
15954.2,476.3,520.0,110,0.9672,0.0,1.0,0.043629,422.99,Nitrogen
15954.2,512.3,540.0,110,0.9672,0.0,1.0,0.043469,412.46,Nitrogen
15954.2,548.3,560.0,110,0.9672,0.0,1.0,0.043377,402.47,Nitrogen
15954.2,584.3,580.0,110,0.9672,0.0,1.0,0.043345,392.99,Nitrogen
15954.2,620.3,600.0,110,0.9672,0.0,1.0,0.043364,383.97,Nitrogen
15954.2,656.3,620.0,110,0.9672,0.0,1.0,0.043428,375.4,Nitrogen
15954.2,692.3,640.0,110,0.9672,0.0,1.0,0.043531,367.23,Nitrogen
15954.2,728.3,660.0,110,0.9672,0.0,1.0,0.043667,359.43,Nitrogen
15954.2,764.3,680.0,110,0.9672,0.0,1.0,0.043833,351.98,Nitrogen
15954.2,800.3,700.0,110,0.9672,0.0,1.0,0.044025,344.86,Nitrogen
17404.6,80.3,300.0,120,0.9672,0.0,1.0,0.058725,611.42,Nitrogen
17404.6,116.3,320.0,120,0.9672,0.0,1.0,0.055989,591.05,Nitrogen
17404.6,152.3,340.0,120,0.9672,0.0,1.0,0.053756,571.96,Nitrogen
17404.6,188.3,360.0,120,0.9672,0.0,1.0,0.051926,554.05,Nitrogen
17404.6,224.3,380.0,120,0.9672,0.0,1.0,0.05042,537.22,Nitrogen
17404.6,260.3,400.0,120,0.9672,0.0,1.0,0.04918,521.41,Nitrogen
17404.6,296.3,420.0,120,0.9672,0.0,1.0,0.048162,506.52,Nitrogen
17404.6,332.3,440.0,120,0.9672,0.0,1.0,0.047329,492.49,Nitrogen
17404.6,368.3,460.0,120,0.9672,0.0,1.0,0.046653,479.25,Nitrogen
17404.6,404.3,480.0,120,0.9672,0.0,1.0,0.046112,466.74,Nitrogen
17404.6,440.3,500.0,120,0.9672,0.0,1.0,0.045685,454.91,Nitrogen
17404.6,476.3,520.0,120,0.9672,0.0,1.0,0.045357,443.7,Nitrogen
17404.6,512.3,540.0,120,0.9672,0.0,1.0,0.045115,433.06,Nitrogen
17404.6,548.3,560.0,120,0.9672,0.0,1.0,0.044947,422.96,Nitrogen
17404.6,584.3,580.0,120,0.9672,0.0,1.0,0.044844,413.35,Nitrogen
17404.6,620.3,600.0,120,0.9672,0.0,1.0,0.044797,404.2,Nitrogen
17404.6,656.3,620.0,120,0.9672,0.0,1.0,0.044799,395.48,Nitrogen
17404.6,692.3,640.0,120,0.9672,0.0,1.0,0.044844,387.15,Nitrogen
17404.6,728.3,660.0,120,0.9672,0.0,1.0,0.044928,379.2,Nitrogen
17404.6,764.3,680.0,120,0.9672,0.0,1.0,0.045044,371.59,Nitrogen
17404.6,800.3,700.0,120,0.9672,0.0,1.0,0.04519,364.3,Nitrogen
18854.9,80.3,300.0,130,0.9672,0.0,1.0,0.061907,629.06,Nitrogen
18854.9,116.3,320.0,130,0.9672,0.0,1.0,0.058952,609.12,Nitrogen
18854.9,152.3,340.0,130,0.9672,0.0,1.0,0.056531,590.38,Nitrogen
18854.9,188.3,360.0,130,0.9672,0.0,1.0,0.054535,572.75,Nitrogen
18854.9,224.3,380.0,130,0.9672,0.0,1.0,0.052882,556.14,Nitrogen
18854.9,260.3,400.0,130,0.9672,0.0,1.0,0.05151,540.49,Nitrogen
18854.9,296.3,420.0,130,0.9672,0.0,1.0,0.050372,525.72,Nitrogen
18854.9,332.3,440.0,130,0.9672,0.0,1.0,0.049428,511.76,Nitrogen
18854.9,368.3,460.0,130,0.9672,0.0,1.0,0.04865,498.56,Nitrogen
18854.9,404.3,480.0,130,0.9672,0.0,1.0,0.048013,486.06,Nitrogen
18854.9,440.3,500.0,130,0.9672,0.0,1.0,0.047497,474.2,Nitrogen
18854.9,476.3,520.0,130,0.9672,0.0,1.0,0.047085,462.95,Nitrogen
18854.9,512.3,540.0,130,0.9672,0.0,1.0,0.046765,452.25,Nitrogen
18854.9,548.3,560.0,130,0.9672,0.0,1.0,0.046524,442.07,Nitrogen
18854.9,584.3,580.0,130,0.9672,0.0,1.0,0.046352,432.37,Nitrogen
18854.9,620.3,600.0,130,0.9672,0.0,1.0,0.04624,423.12,Nitrogen
18854.9,656.3,620.0,130,0.9672,0.0,1.0,0.046182,414.29,Nitrogen
18854.9,692.3,640.0,130,0.9672,0.0,1.0,0.046171,405.84,Nitrogen
18854.9,728.3,660.0,130,0.9672,0.0,1.0,0.046202,397.76,Nitrogen
18854.9,764.3,680.0,130,0.9672,0.0,1.0,0.04627,390.02,Nitrogen
18854.9,800.3,700.0,130,0.9672,0.0,1.0,0.046369,382.6,Nitrogen
20305.3,80.3,300.0,140,0.9672,0.0,1.0,0.065066,645.33,Nitrogen
20305.3,116.3,320.0,140,0.9672,0.0,1.0,0.06189,625.78,Nitrogen
20305.3,152.3,340.0,140,0.9672,0.0,1.0,0.059279,607.38,Nitrogen
20305.3,188.3,360.0,140,0.9672,0.0,1.0,0.057117,590.02,Nitrogen
20305.3,224.3,380.0,140,0.9672,0.0,1.0,0.055318,573.64,Nitrogen
20305.3,260.3,400.0,140,0.9672,0.0,1.0,0.053816,558.16,Nitrogen
20305.3,296.3,420.0,140,0.9672,0.0,1.0,0.05256,543.52,Nitrogen
20305.3,332.3,440.0,140,0.9672,0.0,1.0,0.051509,529.66,Nitrogen
20305.3,368.3,460.0,140,0.9672,0.0,1.0,0.050632,516.52,Nitrogen
20305.3,404.3,480.0,140,0.9672,0.0,1.0,0.049903,504.05,Nitrogen
20305.3,440.3,500.0,140,0.9672,0.0,1.0,0.049301,492.2,Nitrogen
20305.3,476.3,520.0,140,0.9672,0.0,1.0,0.04881,480.93,Nitrogen
20305.3,512.3,540.0,140,0.9672,0.0,1.0,0.048415,470.2,Nitrogen
20305.3,548.3,560.0,140,0.9672,0.0,1.0,0.048103,459.97,Nitrogen
20305.3,584.3,580.0,140,0.9672,0.0,1.0,0.047865,450.21,Nitrogen
20305.3,620.3,600.0,140,0.9672,0.0,1.0,0.047691,440.89,Nitrogen
20305.3,656.3,620.0,140,0.9672,0.0,1.0,0.047575,431.97,Nitrogen
20305.3,692.3,640.0,140,0.9672,0.0,1.0,0.047509,423.43,Nitrogen
20305.3,728.3,660.0,140,0.9672,0.0,1.0,0.047488,415.26,Nitrogen
20305.3,764.3,680.0,140,0.9672,0.0,1.0,0.047506,407.41,Nitrogen
20305.3,800.3,700.0,140,0.9672,0.0,1.0,0.047561,399.88,Nitrogen
21755.7,80.3,300.0,150,0.9672,0.0,1.0,0.068213,660.41,Nitrogen
21755.7,116.3,320.0,150,0.9672,0.0,1.0,0.064813,641.25,Nitrogen
21755.7,152.3,340.0,150,0.9672,0.0,1.0,0.06201,623.16,Nitrogen
21755.7,188.3,360.0,150,0.9672,0.0,1.0,0.059681,606.07,Nitrogen
21755.7,224.3,380.0,150,0.9672,0.0,1.0,0.057735,589.91,Nitrogen
21755.7,260.3,400.0,150,0.9672,0.0,1.0,0.056102,574.62,Nitrogen
21755.7,296.3,420.0,150,0.9672,0.0,1.0,0.054729,560.12,Nitrogen
21755.7,332.3,440.0,150,0.9672,0.0,1.0,0.053572,546.36,Nitrogen
21755.7,368.3,460.0,150,0.9672,0.0,1.0,0.052599,533.3,Nitrogen
21755.7,404.3,480.0,150,0.9672,0.0,1.0,0.051781,520.88,Nitrogen
21755.7,440.3,500.0,150,0.9672,0.0,1.0,0.051097,509.06,Nitrogen
21755.7,476.3,520.0,150,0.9672,0.0,1.0,0.050529,497.8,Nitrogen
